UUID,source_cat,country,period,case_definition_original,metadata_description,metadata_url,metadata_steps
MOH-PLW-2019-Y01-02,MOH,Palau,20182019,Dengue cases,Palau Dengue outbreak situation report,https://reliefweb.int/updates?advanced-search=%28PC17.PC67.PC90.PC94.PC108.PC132.PC151.PC157.PC167.PC171.PC176.PC178.PC183.PC185.PC189.PC204.PC215.PC232.PC233.PC239.PC249.PC252%29_%28DT4642%29_%28T4595%29_%28F10%29_%28DA20100101-20191231%29&search=dengue,Reliefweb search
MOH-PAN-2010-Y01-00,MOH,Panama,20102012,Classical dengue + dhf,Panama epidemiology weekly newsletter,https://www.minsa.gob.pa/,"Health information>reports, publications and newsletters>epidemiology?weekly newsletters (2004-2012)"
MOH-PAN-2011-Y01-01,MOH,Panama,20102012,Classical dengue + dhf,Panama epidemiology weekly newsletter,https://www.minsa.gob.pa/,"Health information>reports, publications and newsletters>epidemiology?weekly newsletters (2004-2012)"
MOH-PAN-2012-Y01-02,MOH,Panama,20102012,Classical dengue + dhf,Panama epidemiology weekly newsletter,https://www.minsa.gob.pa/,"Health information>reports, publications and newsletters>epidemiology?weekly newsletters (2004-2012)"
MOH-PER-2007-W01-52,MOH,Peru,20072013,Probable and confirmed,Peru Sala de Situacion de Salud (Health situation room),https://www.dge.gob.pe/portalnuevo/informacion-publica/situacion-del-dengue-en-el-peru/,MoH> National Center for Epidemiology Disease preventon & Control>public information>dengue>weekly situation rooms>download each weekly update for each year
MOH-PER-2008-W01-52,MOH,Peru,20072013,Probable and confirmed,Peru Sala de Situacion de Salud (Health situation room),https://www.dge.gob.pe/portalnuevo/informacion-publica/situacion-del-dengue-en-el-peru/,MoH> National Center for Epidemiology Disease preventon & Control>public information>dengue>weekly situation rooms>download each weekly update for each year
MOH-PER-2011-Y01-02,MOH,Peru,20072013,Probable and confirmed,Peru Sala de Situacion de Salud (Health situation room),https://www.dge.gob.pe/portalnuevo/informacion-publica/situacion-del-dengue-en-el-peru/,MoH> National Center for Epidemiology Disease preventon & Control>public information>dengue>weekly situation rooms>download each weekly update for each year
MOH-PER-2012-Y01-03,MOH,Peru,20072013,Probable and confirmed,Peru Sala de Situacion de Salud (Health situation room),https://www.dge.gob.pe/portalnuevo/informacion-publica/situacion-del-dengue-en-el-peru/,MoH> National Center for Epidemiology Disease preventon & Control>public information>dengue>weekly situation rooms>download each weekly update for each year
MOH-PER-2013-Y01-04,MOH,Peru,20072013,Probable and confirmed,Peru Sala de Situacion de Salud (Health situation room),https://www.dge.gob.pe/portalnuevo/informacion-publica/situacion-del-dengue-en-el-peru/,MoH> National Center for Epidemiology Disease preventon & Control>public information>dengue>weekly situation rooms>download each weekly update for each year
MOH-PHL-2000-Y01-00,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2001-Y01-01,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2002-Y01-02,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2003-Y01-03,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2005-Y01-04,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2006-Y01-05,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2007-Y01-06,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2008-Y01-07,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2009-Y01-08,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2010-Y01-09,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2011-Y01-10,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2012-Y01-11,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2013-Y01-12,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2014-Y01-13,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2015-Y01-14,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2016-Y01-15,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2017-Y01-16,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2018-Y01-17,MOH,Philippines,20002018,Dengue cases,Philippines FIELD HEALTH SERVICE INFORMATION SYSTEM ANNUAL REPORT,https://doh.gov.ph/,Publications>serials>FHSIS annual reports
MOH-PHL-2019-Y02-00,MOH,Philippines,20192021,Dengue cases,Annual report - Philippine Integrated Disease Surveillance and Response,https://doh.gov.ph/statistics,Statistics > Disease Surveillance > EPIDEMIC-PRONE DISEASE CASE SURVEILLANCE ANNUAL REPORT (Figure 2.2.1.)
MOH-PHL-2020-Y02-01,MOH,Philippines,20192021,Dengue cases,Annual report - Philippine Integrated Disease Surveillance and Response,https://doh.gov.ph/statistics,Statistics > Disease Surveillance > EPIDEMIC-PRONE DISEASE CASE SURVEILLANCE ANNUAL REPORT (Figure 4.2.2.)
MOH-PHL-2021-Y02-02,MOH,Philippines,20192021,Dengue cases,Annual report - Philippine Integrated Disease Surveillance and Response,https://doh.gov.ph/statistics,Statistics > Disease Surveillance > EPIDEMIC-PRONE DISEASE CASE SURVEILLANCE ANNUAL REPORT (Table 4.2.1.)
MOH-SAU-2006-Y01-00,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2007-Y01-01,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2008-Y01-02,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2009-Y01-03,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2010-Y01-04,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2011-Y01-05,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2012-Y01-06,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2013-Y01-07,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2014-Y01-08,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2015-Y01-09,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2016-Y01-10,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2017-Y01-11,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2018-Y01-12,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2019-Y01-13,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2020-Y01-14,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2021-Y01-15,MOH,Saudi Arabia,20062021,Dengue fever,Saudi Arabia Annual statistical year book,https://www.moh.gov.sa/en/Ministry/Statistics/book/Pages/default.aspx,Table 3-2 and 3-3 for year 2014-2021; table 10.1d and figure 10.1d for year 2012-2013; table 1-1 for year 2006-2011
MOH-SAU-2018-Y02-00,MOH,Saudi Arabia,20182023,Dengue fever + dengue (severe) fever,Saudi Arabia MoH Monthly epidemiological report,https://saudifetp.org/epi-report/,"""Diseases by Regions, Kingdom of Saudi Arabia"" or ""Time trend comparison by Epidemiological weeks for current and previous year"""
MOH-SAU-2019-Y02-01,MOH,Saudi Arabia,20182023,Dengue fever + dengue (severe) fever,Saudi Arabia MoH Monthly epidemiological report,https://saudifetp.org/epi-report/,"""Diseases by Regions, Kingdom of Saudi Arabia"" or ""Time trend comparison by Epidemiological weeks for current and previous year"""
MOH-SAU-2020-Y02-02,MOH,Saudi Arabia,20182023,Dengue fever + dengue (severe) fever,Saudi Arabia MoH Monthly epidemiological report,https://saudifetp.org/epi-report/,"""Diseases by Regions, Kingdom of Saudi Arabia"" or ""Time trend comparison by Epidemiological weeks for current and previous year"""
MOH-SAU-2021-Y02-03,MOH,Saudi Arabia,20182023,Dengue fever + dengue (severe) fever,Saudi Arabia MoH Monthly epidemiological report,https://saudifetp.org/epi-report/,"""Diseases by Regions, Kingdom of Saudi Arabia"" or ""Time trend comparison by Epidemiological weeks for current and previous year"""
MOH-SAU-2022-Y02-04,MOH,Saudi Arabia,20182023,Dengue fever + dengue (severe) fever,Saudi Arabia MoH Monthly epidemiological report,https://saudifetp.org/epi-report/,"""Diseases by Regions, Kingdom of Saudi Arabia"" or ""Time trend comparison by Epidemiological weeks for current and previous year"""
MOH-SAU-2023-Y02-05,MOH,Saudi Arabia,20182023,Dengue fever + dengue (severe) fever,Saudi Arabia MoH Monthly epidemiological report,https://saudifetp.org/epi-report/,"""Diseases by Regions, Kingdom of Saudi Arabia"" or ""Time trend comparison by Epidemiological weeks for current and previous year"""
MOH-SGP-2000-Y01-00,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for dengue>dengue epidemiological update
MOH-SGP-20002011-Y01-02,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for dengue>dengue epidemiological update
MOH-SGP-20002011-Y01-03,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for dengue>dengue epidemiological update
MOH-SGP-20002011-Y01-04,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for communicable disease surveillance (2005 onwards)
MOH-SGP-20002011-Y01-05,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for communicable disease surveillance (2005 onwards)
MOH-SGP-20002011-Y01-06,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for communicable disease surveillance (2005 onwards)
MOH-SGP-2001-Y01-01,MOH,Singapore,20002011,DH/DHF cases,Communicable diseases surveillance in singapore,http://www.moh.gov.sg,resources&stats>search for dengue>dengue epidemiological update
MOH-SGP-20122022-Y02-00,MOH,Singapore,20122022,Dengue + DHF,Singapore weekly infectious disease bulletins,http://www.moh.gov.sg,resources&stats>infectious disease statistics>2021>weekly infectious disease bulletins
MOH-SGP-2019-Y02-01,MOH,Singapore,20122022,Dengue + DHF,Singapore weekly infectious disease bulletins,http://www.moh.gov.sg,resources&stats>infectious disease statistics>2021>weekly infectious disease bulletins
MOH-SGP-2020-Y02-02,MOH,Singapore,20122022,Dengue + DHF,Singapore weekly infectious disease bulletins,http://www.moh.gov.sg,resources&stats>infectious disease statistics>2021>weekly infectious disease bulletins
MOH-SGP-2021-Y02-03,MOH,Singapore,20122022,Dengue + DHF,Singapore weekly infectious disease bulletins,http://www.moh.gov.sg,resources&stats>infectious disease statistics>2021>weekly infectious disease bulletins
MOH-SGP-2022-Y02-04,MOH,Singapore,20122022,Dengue + DHF,Singapore weekly infectious disease bulletins,http://www.moh.gov.sg,resources&stats>infectious disease statistics>2021>weekly infectious disease bulletins
MOH-SLB-2016-Y01-00,MOH,Solomon Islands,2016,Suspected,Solomon Islands Dengue outbreak situation report,Reliefweb search (https://reliefweb.int/updates?advanced-search=%28PC17.PC67.PC90.PC94.PC108.PC132.PC151.PC157.PC167.PC171.PC176.PC178.PC183.PC185.PC189.PC204.PC215.PC232.PC233.PC239.PC249.PC252%29_%28DT4642%29_%28T4595%29_%28F10%29_%28DA20100101-20191231%29&search=dengue),Table 2
MOH-LKA-2010-Y01-00,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2011-Y01-01,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2012-Y01-02,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2013-Y01-03,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2014-Y01-04,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2015-Y01-05,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2016-Y01-06,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2017-Y01-07,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2018-Y01-08,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2019-Y01-09,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2020-Y01-10,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2021-Y01-11,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-LKA-2022-Y01-12,MOH,Sri Lanka,20102022,Dengue cases,Sri Lanka surveillance data,https://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en,
MOH-TWN-19982023-Y01-00,MOH,Taiwan,19982023,Line-listed data (aggregated by onset date and place of residence after excluding imported cases and cases with unknown place of residence),Taiwan Surveillance data,https://data.cdc.gov.tw/en/dataset/dengue-daily-determined-cases-1998-moi ; download data here: https://od.cdc.gov.tw/eic/Dengue_Daily_EN.csv,
